outcome.test.score,treatment,school,is.female,mother.attended.secondary.school,father.attened.secondary.school,failed.at.least.one.school.year,family.receives.cash.transfer,has.computer.with.internet.at.home,is.unemployed,has.some.form.of.income,saves.money.for.future.purchases,intention.to.save.index,makes.list.of.expenses.every.month,negotiates.prices.or.payment.methods,fincial.autonomy.index
66.54283142,0,23067268,1,1,1,0,0,1,0,1,0,50,0,1,
67.22614288,0,35901748,0,1,1,0,0,0,0,1,0,47,0,0,27
66.93015289,0,33045437,1,1,1,1,0,0,0,1,0,38,0,0,31
39.10552979,1,33016550,1,1,0,0,0,1,0,1,0,52,0,1,77
54.84161758,0,35191206,1,1,0,0,0,0,0,1,0,30,0,0,12
73.79456329,0,35014126,,,,,,,1,1,0,78,0,0,65
33.3550415,0,35005373,1,1,1,1,0,0,1,1,0,54,0,1,48
70.86186218,1,33026440,1,0,1,0,0,0,,,,,,,
57.47795486,0,35008199,1,1,0,0,1,0,0,1,0,39,0,1,48
60.11220932,1,35921749,1,0,1,0,0,0,1,1,0,35,0,1,43
71.23487091,1,33126267,1,1,1,0,0,0,0,1,0,42,0,0,8
71.48883057,1,35014285,1,1,0,0,0,0,0,0,0,45,0,1,41
60.02417755,0,35049220,1,1,1,0,0,1,1,1,0,34,0,1,33
64.23918915,1,35005307,1,1,0,0,0,0,0,1,0,59,0,1,56
54.71791077,0,33094098,0,0,1,1,1,1,0,1,0,57,0,0,22
35.84700012,0,35014126,,,,,,,1,1,0,46,0,1,56
69.43218231,0,33104379,1,0,0,0,1,1,0,0,0,44,0,0,41
67.32113647,1,33017093,1,1,1,1,0,0,1,1,0,54,0,1,50
81.83036041,1,35018089,1,1,1,0,0,0,1,1,0,85,0,1,71
64.79836273,0,23002590,1,1,0,0,0,1,0,1,0,82,0,0,35
43.05569458,0,35019604,1,1,0,1,0,0,0,0,0,42,0,1,62
66.59797668,1,35002148,,,,1,,0,0,1,0,33,0,0,24
64.49656677,1,35901805,1,0,1,0,0,1,0,1,0,83,0,1,75
71.08216095,0,35039676,1,0,0,1,0,1,0,0,1,76,1,1,84
52.53522491,0,17005264,0,1,1,1,0,1,1,1,1,65,0,1,86
85.23992157,0,33106614,1,1,0,0,0,0,0,1,1,57,0,1,75
39.15809631,1,33045062,1,,,,,0,0,0,0,46,0,1,65
76.86029816,0,35903899,0,0,0,0,0,0,0,1,0,57,0,1,37
64.4181366,0,23035684,1,1,0,0,1,1,0,1,0,,0,1,
51.58794022,1,23001011,1,0,0,0,1,1,0,0,0,,1,1,
43.47483063,1,53007387,1,0,0,0,1,1,0,1,0,47,0,1,52
78.05371857,0,17024790,,,,,,,1,1,0,52,1,1,77
59.54600906,0,23025204,1,0,0,0,1,1,0,0,0,23,0,1,27
88.71273041,0,35018855,1,1,1,0,0,0,0,1,0,81,0,0,67
95.30632782,1,53068092,0,1,0,0,0,0,0,1,0,64,1,0,41
43.50299835,0,35191206,1,0,0,0,1,0,0,0,0,39,0,1,50
71.37874603,1,23060298,0,1,0,1,1,1,1,1,0,51,0,1,46
65.02609253,0,35905008,1,1,1,1,0,0,1,1,0,37,0,1,56
73.96143341,1,53005210,1,0,0,0,0,1,1,1,0,78,0,1,62
33.52746964,0,35014175,,,,,,,0,1,,33,0,,65
56.73141098,1,53007387,1,0,0,0,1,0,0,1,0,17,0,0,12
39.28630066,0,35412983,0,1,0,1,0,0,1,1,0,56,0,1,50
69.35076141,0,23264853,1,0,0,0,1,1,0,0,0,,0,1,54
62.91820145,1,33013535,1,0,1,0,0,0,0,0,0,53,0,1,56
79.86568451,1,17005060,1,1,1,0,0,0,0,1,1,58,0,1,65
51.25366974,0,35019768,1,1,1,0,1,1,0,1,0,70,0,0,27
76.30486298,0,53005341,1,0,1,0,0,0,1,1,0,42,0,,58
59.60014343,0,35018909,1,1,0,0,0,0,1,1,1,81,0,1,73
56.81035233,0,23100575,0,1,1,0,0,0,0,0,0,23,0,1,-3
67.40328979,1,23100583,0,1,0,0,0,1,0,1,0,34,0,0,33
39.51865387,0,23041404,0,1,1,0,1,1,1,1,0,41,0,1,73
57.93568039,0,31068454,1,1,0,0,0,0,0,1,0,23,0,1,33
62.208004,0,35047776,1,0,0,0,0,0,1,1,0,15,1,0,46
54.77001953,1,23025131,1,0,0,0,0,1,0,0,0,,0,1,
47.4112587,1,17000386,1,0,0,1,1,1,0,1,0,38,0,1,41
83.46432495,0,35018594,1,0,0,0,0,0,1,1,1,59,0,0,22
53.42431641,0,35014175,,,,,,,1,1,0,2,0,1,37
58.1550293,0,23255528,1,1,1,0,1,1,0,1,0,38,0,0,73
59.89730453,0,23265876,1,0,0,1,0,1,0,0,0,,0,1,
56.24340439,1,35037874,1,1,1,0,0,0,0,0,0,61,0,1,67
39.24609756,0,33096694,,,,,,,1,1,0,54,1,1,56
70.74420929,0,23060174,1,1,0,0,0,1,1,1,0,54,0,1,73
60.41369247,0,53011597,1,0,0,0,1,0,0,0,0,30,0,1,43
76.11026764,0,35008667,1,1,1,0,0,1,1,1,0,59,0,1,71
42.88712311,0,23169125,1,0,0,1,0,1,0,0,1,,1,1,52
60.60002136,1,23136413,0,0,0,1,1,1,0,0,0,73,0,1,77
65.49154663,1,53012720,1,0,0,1,1,1,0,0,0,3,0,0,39
40.86849213,1,33126852,1,0,0,0,0,0,0,0,0,25,0,0,-3
78.6068573,1,35037874,1,0,0,0,0,1,1,1,1,35,0,1,18
45.99156952,1,23085193,1,0,0,0,1,1,0,0,0,30,0,1,75
56.55831909,1,35014217,,,,,,,0,0,0,41,0,1,56
57.33926392,1,23085550,1,0,0,0,1,1,0,1,0,46,0,1,65
66.9598465,0,33102503,1,1,,0,0,1,0,1,0,54,1,1,54
64.68830872,1,33103119,1,0,0,1,1,1,1,1,1,69,0,1,82
74.21620941,1,23053356,1,0,0,0,1,1,0,1,0,55,0,1,46
56.79876709,0,23225360,1,1,0,0,1,1,1,1,0,32,0,1,43
60.59754562,1,35014217,,,,,,,0,0,0,36,0,0,39
72.94573212,0,31338800,1,0,0,1,1,1,0,1,0,18,0,1,29
50.05625916,1,35916985,1,0,0,0,1,0,0,1,,,0,1,62
74.95478821,1,17014646,,,,,,,1,1,0,72,0,1,24
63.63030624,0,23085711,0,0,0,0,1,1,0,0,0,53,0,1,46
61.15380096,0,35924003,0,0,0,0,0,0,0,0,1,38,0,0,54
65.08547974,1,33047324,1,1,0,1,0,0,0,0,0,30,0,0,35
73.19634247,0,35011927,1,1,1,0,0,0,1,1,0,68,0,1,79
35.37903976,1,35014217,,,,,,,0,1,0,59,0,1,54
89.88833618,0,31069507,1,1,0,0,1,1,0,0,0,70,0,1,79
71.83123779,0,35019859,1,0,0,1,0,0,0,1,1,34,1,1,56
35.89576721,0,23100311,0,1,0,1,0,1,0,0,1,53,0,1,
36.47115707,0,33045437,1,1,1,1,0,0,1,1,0,,0,0,
45.75531387,1,33001286,1,0,0,0,1,1,1,1,0,27,0,1,35
73.13201904,1,23085568,0,1,1,0,0,0,0,0,1,47,0,1,37
41.70065308,1,35014217,,,,,,,0,1,0,,0,1,
54.60680008,1,33001650,1,1,0,1,0,1,0,0,0,37,0,1,56
83.14719391,1,35038805,1,0,1,0,0,0,0,1,1,30,0,1,39
87.83585358,0,31338788,1,1,1,0,0,1,0,0,0,,0,0,41
73.64188385,1,35907406,1,1,0,0,0,0,1,1,0,32,0,1,41
73.21826172,1,53006062,1,0,0,0,1,1,1,1,0,45,0,1,18
56.43309021,0,35019604,1,0,0,0,1,1,0,0,0,50,0,0,37
59.25164795,0,35036110,1,1,1,0,0,1,1,1,0,44,0,1,56
85.56095886,0,33024537,0,1,1,0,0,0,0,1,0,62,0,1,54
68.73249817,1,35008059,0,1,1,0,0,0,1,1,0,41,0,1,60
77.25286865,1,35011605,0,0,0,0,0,0,1,1,0,69,0,1,58
38.56582642,1,35905012,0,1,1,1,0,1,1,1,0,12,0,0,31
38.34760666,0,35191206,0,1,0,0,1,0,1,1,1,30,0,1,33
59.33663177,1,17052050,0,1,0,0,1,1,1,1,0,75,0,1,46
69.80690765,1,35019860,0,0,0,0,0,1,1,1,0,75,0,1,86
47.07297134,0,53019806,0,1,1,0,0,0,1,1,,62,1,1,73
62.81920242,0,53012607,0,0,1,0,0,0,0,1,0,46,0,1,56
70.10889435,1,35901271,0,1,0,0,0,0,0,1,1,66,0,1,65
74.70561981,1,35019458,0,1,1,0,0,0,0,1,0,65,0,1,37
54.79037094,0,53008804,0,0,0,1,0,0,1,1,0,38,0,1,56
66.29363251,1,35019677,0,1,1,0,1,0,1,1,0,,0,1,
51.77344894,0,35920630,0,0,0,1,0,1,0,1,0,43,0,1,65
57.05132675,0,35001247,0,1,1,0,0,0,0,1,0,,0,0,22
35.81478882,0,53003624,0,1,1,1,0,0,0,1,0,58,0,0,18
82.7566452,1,23142375,0,1,1,0,1,1,0,1,0,,0,0,
70.1961441,0,23077387,1,0,0,0,0,1,0,0,0,,0,1,
58.66814804,0,17007500,0,1,0,,1,1,1,1,0,84,0,1,52
52.62135315,1,53068181,,,,,,,1,1,0,28,0,1,46
74.54904175,1,35014266,,,,,,,0,1,0,75,0,1,48
73.70380402,0,33104352,1,0,1,0,0,0,0,0,0,12,0,0,-5
44.22614288,0,35922146,1,0,0,0,0,1,0,1,1,54,1,1,27
60.68907928,0,23174986,1,0,0,0,0,1,0,1,0,34,0,1,46
72.56093597,0,23078340,1,0,1,0,0,1,0,1,0,61,0,1,69
39.41940689,0,35010923,0,1,1,0,0,0,0,1,0,45,0,1,48
51.34851837,1,33048495,1,0,0,0,1,1,0,1,0,44,0,0,58
49.75134277,0,17018390,1,1,1,0,1,1,0,1,1,81,0,1,65
66.52210236,0,35019409,1,1,1,0,0,0,0,1,0,39,0,1,46
49.01356506,0,35042146,1,0,0,0,1,1,0,0,0,41,0,0,62
64.69764709,1,35014266,,,,,,,0,1,0,33,0,1,43
33.96443558,0,33079366,0,0,0,0,1,1,1,1,0,93,0,1,86
56.51145935,0,33038724,1,0,1,0,1,1,0,1,0,53,1,1,56
60.91904449,0,33106711,0,1,0,0,1,0,0,1,0,60,0,0,43
60.45065689,0,33004749,1,0,0,0,1,1,1,1,0,65,0,1,60
59.44954681,0,35906748,1,1,1,0,0,0,0,1,0,54,0,1,75
73.27924347,0,35923059,1,0,0,0,0,0,1,1,0,2,0,1,31
59.10911942,1,35014278,,,,,,,1,0,0,46,0,1,8
72.66860199,0,35910764,1,1,1,0,0,0,0,1,0,65,0,1,50
50.69625473,1,33045550,1,1,0,0,1,1,0,0,0,54,1,1,33
73.97036743,1,23025263,1,1,0,0,0,1,0,0,1,66,0,1,79
44.73445129,1,23085568,1,0,1,,1,1,0,1,1,,1,1,
66.65289307,0,33094098,1,1,0,0,0,1,0,0,0,49,0,,37
74.3581543,1,33081743,1,0,0,0,0,1,0,0,0,61,0,1,65
80.43255615,1,53012720,1,1,0,0,1,0,0,0,0,51,0,1,37
48.79298782,1,35047818,1,0,0,0,1,0,0,1,1,,0,1,
64.24829102,1,35901271,1,0,0,0,0,0,0,0,0,90,0,0,
56.54137039,1,35014278,,,,,,,1,1,0,27,0,0,39
66.74655151,0,35046164,1,1,1,0,1,0,0,0,0,38,0,1,48
69.63012695,0,33104379,1,0,0,0,0,1,0,1,0,74,0,1,56
51.36022186,0,33097437,1,1,1,0,0,,0,0,0,59,1,0,54
75.42275238,1,35046760,1,0,0,0,0,0,0,0,0,64,0,1,67
62.77577209,1,35008308,1,0,,1,1,1,1,1,0,50,0,1,41
57.22071838,0,33048517,1,0,0,0,0,1,1,1,0,34,0,1,79
78.88366699,1,31068624,1,1,1,0,1,1,0,1,0,39,0,0,37
56.12270355,1,35011575,1,0,1,1,0,1,0,0,0,38,0,1,60
60.05522919,1,33039216,1,0,0,1,1,1,1,1,0,17,0,1,5
69.6164856,1,35014285,,,,,,,0,0,0,45,0,0,16
58.90900803,1,35008254,,,,,,,0,0,0,41,0,1,24
48.89294052,0,33028109,1,0,0,0,0,1,1,1,0,,0,1,
84.01845551,1,33054177,1,1,0,0,0,0,0,1,0,55,0,1,33
76.70284271,0,33026734,1,1,0,0,0,0,0,0,0,,0,1,
49.85216141,1,35046760,1,0,1,1,0,1,0,1,0,65,0,,52
59.68870163,1,33097038,1,1,1,1,1,0,0,0,0,48,1,1,71
52.19184875,1,35014285,,,,,,,0,1,0,61,0,0,58
62.89232254,1,33097224,1,1,1,0,0,1,1,1,0,23,0,1,33
56.30476761,0,23241489,1,1,1,0,0,0,1,1,0,22,0,1,62
54.14200592,1,23002468,1,0,1,0,0,1,0,1,0,20,1,1,58
52.37841415,0,23100133,1,1,0,0,1,1,0,1,0,58,0,1,69
42.67812729,0,33058180,1,0,0,0,0,1,0,0,0,46,0,1,20
72.43029785,1,35045640,1,0,0,0,0,0,1,1,0,43,1,1,50
63.24962997,1,33110476,1,0,0,0,0,0,1,1,0,20,1,1,50
71.1031723,0,35014291,,,,,,,0,1,0,32,0,1,77
59.35761261,0,23083654,1,1,1,0,1,1,1,1,0,60,0,1,60
60.87693405,0,23233885,1,0,0,0,0,0,1,1,0,47,0,0,39
71.92830658,0,35019872,1,1,0,0,0,1,0,0,0,54,0,1,69
68.40130615,1,23162406,1,0,0,0,1,1,1,1,0,58,1,1,35
35.12088013,0,31069469,1,1,1,0,0,0,0,0,0,54,0,1,43
44.28518677,0,33106703,1,0,0,1,0,1,0,0,0,46,0,1,77
74.94888306,1,23461667,1,0,0,0,0,1,0,0,0,41,1,1,73
50.50653839,1,23025263,1,0,1,1,0,1,0,0,0,46,0,0,31
56.99521255,0,35014291,,,,,,,0,1,0,49,0,1,60
59.67034531,1,33004943,1,0,0,1,1,1,1,1,0,55,1,1,73
56.1892128,0,35901748,1,0,0,0,0,1,0,1,1,,0,1,86
69.00576019,0,33074186,1,0,0,1,0,1,0,0,1,65,0,1,24
45.30619431,1,33110220,1,0,0,0,1,0,0,0,0,46,0,0,20
45.77719116,1,17019206,1,1,1,0,0,1,1,1,0,26,0,1,48
73.90206909,1,35018089,,,,,,,1,1,0,24,0,0,24
54.78873062,0,33028109,1,0,1,0,0,0,0,1,1,89,1,1,86
55.14461136,1,23109149,1,1,1,0,1,1,1,0,0,30,1,1,71
62.09252548,0,35011666,1,0,1,0,0,0,0,1,0,59,0,0,48
76.94799805,0,23234296,1,0,0,0,0,1,0,1,1,62,0,1,67
83.3811264,1,23252294,1,1,1,0,0,1,1,1,0,31,0,1,50
56.28638077,0,23077808,1,1,1,1,0,0,0,0,0,39,0,1,48
54.9100914,1,23071001,1,0,0,1,1,1,0,0,0,29,0,1,50
69.43878174,1,23053356,1,0,1,0,1,1,0,0,0,45,0,1,24
63.15896988,1,35018089,,,,,,,0,1,0,18,0,1,-9
71.88491821,1,23131802,1,0,0,0,0,1,0,1,0,,1,1,
44.02088547,1,53002598,0,1,1,0,0,0,1,1,0,,0,1,48
48.53104401,1,35007638,0,0,0,0,0,0,0,0,0,46,0,1,54
71.33716583,0,17007500,0,0,0,1,0,1,1,1,0,27,0,1,10
32.71998978,0,33052441,0,0,0,1,0,0,0,1,0,29,0,0,14
36.29590225,0,33060738,0,0,0,1,0,1,1,1,0,74,0,1,58
42.0117836,1,33105294,0,1,1,0,0,0,0,1,0,58,0,1,79
67.83939362,0,53006739,0,0,0,0,0,0,0,0,0,35,0,1,46
59.94701004,0,35005204,0,1,1,0,0,0,1,1,0,54,0,1,52
50.03875351,0,53009479,0,0,0,0,0,0,1,1,0,53,1,1,86
68.78673553,1,23064323,1,0,0,0,0,1,0,0,0,35,0,1,43
44.097435,1,33045550,,,,,,,0,0,,37,0,,50
64.94813538,1,23162961,1,0,0,0,1,1,1,1,0,49,1,1,62
68.59181213,0,23185287,0,1,1,0,0,0,0,1,0,50,0,0,
66.57402039,1,35905148,0,1,1,1,1,1,0,0,0,46,0,1,41
76.05466461,1,23072067,0,0,1,0,1,0,0,1,0,57,0,0,22
61.51189804,0,23068710,1,0,0,0,1,1,0,0,0,48,0,1,60
52.95552063,0,53014316,1,0,0,0,0,1,0,0,0,27,0,1,37
64.63381958,0,33039569,1,0,0,0,1,1,1,1,0,30,1,1,75
65.85063171,0,35018156,,,,,,,0,0,0,35,0,1,71
41.28049088,0,33092257,1,1,1,1,0,0,0,1,0,56,0,1,-16
56.51379013,1,35047200,1,0,0,1,0,1,0,0,0,68,0,0,50
59.03177261,0,33065217,1,,1,1,0,0,,,,,,,
44.72745895,1,53068092,,,,,,,0,0,,38,,1,
50.89535141,0,33137846,1,0,0,0,0,0,1,1,1,96,1,1,79
60.30346298,0,35018156,,,,,,,0,1,0,59,0,1,50
59.50146484,0,35019604,1,0,1,0,0,0,0,1,0,30,0,1,31
76.62335968,1,23132507,1,0,0,0,1,1,0,1,0,36,1,1,48
60.55653381,0,33012393,1,1,0,0,0,1,0,1,0,32,0,0,18
55.706707,0,35018156,,,,,,,0,1,0,33,0,0,31
59.0076828,0,31338788,,,,,,,0,0,0,49,0,1,
42.11186981,1,33019223,1,1,0,1,1,1,0,0,0,32,1,1,52
77.92347717,1,33013918,1,0,0,0,1,1,0,1,1,54,0,0,67
32.62623978,1,33025100,0,0,0,1,1,1,1,1,0,27,0,1,46
63.39811325,1,35035993,0,0,0,0,0,1,1,1,1,,1,1,
43.61572266,0,35412173,1,0,0,0,0,1,0,1,0,21,0,0,31
50.60420227,0,35018156,,,,,,,0,0,0,37,0,0,71
42.877491,0,35005204,0,1,1,0,1,0,0,1,0,37,0,1,52
55.38482666,0,33007420,0,0,1,1,0,1,0,0,0,15,0,1,31
78.94715118,1,17005060,1,0,0,0,0,1,0,1,0,34,0,1,43
81.96220398,1,23165430,1,0,0,0,0,0,1,1,0,44,0,1,35
46.9748497,0,35910272,1,1,1,0,1,0,0,1,0,44,0,1,27
83.6076889,0,17024790,1,0,0,0,0,0,0,0,0,26,0,1,56
32.55096436,0,17021553,1,1,0,0,0,1,0,1,1,60,1,1,62
50.01048279,0,33006458,1,0,0,0,0,1,0,1,0,51,0,1,58
66.58184052,0,35019800,1,0,1,0,0,0,0,1,0,63,0,1,50
66.68836975,0,23070897,1,0,1,0,0,1,0,1,0,45,0,1,48
39.07471085,0,33058741,1,1,0,0,0,1,1,0,1,55,0,1,79
50.95977783,0,35908885,1,1,1,1,0,,0,0,0,41,0,1,62
61.54741287,1,23071001,1,0,0,1,1,0,0,0,0,46,0,1,65
58.67225647,0,35012191,1,0,1,1,0,1,1,1,0,,0,0,
36.07457352,0,35018156,,,,,,,0,1,0,30,0,0,41
32.97751999,0,33126151,1,1,1,1,0,1,1,1,0,50,0,0,39
81.56919098,1,33025576,1,1,0,0,0,0,1,1,1,72,0,1,52
76.06266022,1,35010844,1,0,1,0,0,0,0,1,0,89,0,1,65
41.36224747,0,33052441,1,0,0,0,1,1,0,0,0,42,0,1,43
84.97137451,0,35079893,1,1,1,0,0,0,1,1,0,25,0,1,73
51.44240189,1,35901805,1,0,1,0,0,0,0,1,0,46,0,0,37
66.32803345,0,33029660,1,0,0,0,0,1,0,0,0,39,0,0,12
77.14337158,0,33102503,1,0,0,0,1,0,0,0,0,81,0,0,39
87.43679047,1,35012233,1,1,1,0,0,0,0,1,0,73,0,0,46
75.22873688,1,35014072,1,1,0,0,0,0,0,1,0,62,0,1,37
37.93569946,0,53012542,1,0,1,0,1,1,0,0,1,64,0,1,79
46.53765106,0,23100311,0,0,0,1,1,1,0,1,,29,0,1,
59.79924011,1,23070218,1,0,0,0,1,1,0,1,0,26,0,0,69
47.03213501,1,23025190,1,0,0,1,0,1,0,0,0,,0,0,
46.66230774,0,35011794,0,1,1,0,0,0,0,0,0,34,0,1,75
34.10956573,0,33050554,0,0,0,0,1,1,0,0,0,73,0,1,39
59.04623032,0,53010019,1,0,0,0,1,0,0,1,0,53,0,1,43
77.53211212,0,23185287,1,0,0,0,1,1,0,0,0,58,0,1,73
71.38964081,0,23165618,,,,,,,1,1,1,49,0,0,43
58.04298019,1,23001011,,,,,,,1,1,1,70,0,1,71
50.36113358,1,35003256,1,0,1,0,0,1,0,1,0,81,0,0,69
39.27464676,0,23065214,1,1,0,0,0,1,0,1,0,43,0,1,
67.57221222,0,23185287,1,1,1,0,1,1,0,0,0,90,0,1,62
62.07488632,1,35018181,,,,,,,1,1,0,70,0,0,54
32.77006149,1,53011520,0,0,0,1,1,1,0,1,0,26,0,1,62
65.74510193,0,23065214,0,1,0,0,0,1,0,1,0,47,0,1,12
47.30002975,1,33045550,0,1,1,0,0,0,,,,,,,
46.00461578,0,33007306,1,0,0,1,0,1,0,1,0,42,1,1,56
57.94025421,1,33104204,1,0,0,0,0,1,1,1,0,62,0,1,24
47.72272873,1,17019206,1,1,1,0,0,0,0,0,0,29,1,0,24
65.20233917,1,23132507,1,0,0,0,1,1,1,1,0,45,0,0,22
55.15298462,1,35018181,,,,,,,0,0,0,44,0,1,67
39.73904419,0,23077883,0,0,1,1,0,1,0,0,0,64,0,1,69
48.55529785,0,33137846,1,0,0,1,0,0,0,1,0,33,1,0,22
29.01024246,0,33085498,1,1,1,0,1,0,0,0,0,64,0,1,75
52.69937134,1,31330566,1,0,0,1,0,0,0,0,0,41,0,1,37
59.48683167,1,35002963,1,0,0,1,0,1,0,0,0,76,0,1,62
32.33761215,1,35039299,1,1,1,0,0,0,0,,0,60,0,1,46
35.8354187,1,33045062,1,0,0,1,0,1,0,0,0,34,0,1,65
58.65457153,1,35011903,,,,,,,1,1,0,73,0,0,43
77.2868576,1,35018181,,,,,,,0,0,0,32,0,1,24
64.48410797,1,23069171,1,0,0,1,0,1,0,1,0,54,0,1,79
75.9872818,1,33039666,1,0,0,0,1,0,0,0,0,81,0,1,60
35.30648804,1,17025206,1,0,0,1,1,1,0,0,1,18,0,1,
31.42404938,1,35012300,1,0,1,0,0,0,0,1,0,22,0,0,41
74.10710907,1,35018181,,,,,,,0,0,0,61,0,1,24
91.02095795,1,35907397,1,1,0,0,0,1,0,0,0,81,0,1,67
54.40374374,0,35041737,1,1,1,0,0,1,0,1,0,64,0,1,58
47.68207169,0,31069931,1,0,0,0,1,1,0,0,0,39,1,1,48
63.50410843,1,35013821,1,1,1,0,0,0,0,1,0,69,0,1,77
64.58921814,0,31068292,1,1,0,0,1,1,0,1,0,26,0,0,20
80.50481415,1,33053910,1,1,1,0,0,1,0,1,0,58,0,1,56
72.73691559,1,35018259,,,,,,,0,1,0,42,0,1,46
39.80321884,1,33098794,1,0,0,0,0,1,0,0,0,35,0,0,39
62.48059082,0,23233885,1,0,,0,1,0,1,0,0,8,0,0,-5
61.03627014,0,33126216,1,1,1,0,0,0,0,0,0,38,0,0,16
27.96565819,0,33085498,1,0,0,0,0,0,0,1,0,34,0,1,22
56.59496307,0,35008667,,,,,,,0,1,0,24,0,0,37
60.68603134,0,33047936,1,0,1,0,0,0,0,0,0,31,0,0,77
56.08649063,1,35018259,,,,,,,1,1,0,64,0,1,88
73.66701508,0,35905008,1,1,0,0,0,0,0,0,0,17,0,1,65
53.9453125,0,23265876,1,0,0,0,1,1,0,1,0,40,0,1,67
70.84989166,1,35011575,1,0,1,1,1,1,0,1,0,50,0,0,41
32.01811981,1,33025100,1,1,1,0,0,0,0,1,0,36,0,0,35
36.59053802,1,33110220,1,0,0,1,1,1,0,1,0,-5,0,0,56
50.40550232,1,35901131,1,1,1,0,1,1,0,1,0,36,0,1,12
52.39351654,0,35009003,1,1,1,0,0,0,0,0,0,30,0,0,24
57.41905594,1,33016550,,,,,,,0,1,0,65,0,1,33
49.37919998,0,23190884,1,0,0,1,1,1,0,0,0,15,0,1,22
60.89743042,0,35914460,1,0,1,0,0,1,0,0,0,42,0,1,33
82.74267578,1,31068021,1,1,0,0,0,1,1,1,0,41,0,1,31
76.50460815,1,53012720,,,,,,,1,1,0,23,0,1,48
61.32378006,0,17021502,,,,,,,0,0,0,75,0,1,52
80.16001892,1,33038791,1,1,0,0,0,1,0,1,0,42,0,1,18
83.38643646,0,35008825,1,0,0,0,0,0,0,1,0,57,0,1,33
89.6028595,1,35901805,1,0,0,0,0,0,0,1,0,78,0,0,41
80.28825378,0,33028583,1,0,1,0,1,1,0,1,1,33,0,1,46
57.31949997,1,33072310,1,0,0,1,0,0,1,1,0,24,1,0,39
85.82582855,1,35913923,1,1,1,0,0,0,0,0,0,43,0,1,50
63.9986496,1,35909506,1,0,0,0,0,1,0,0,0,25,0,0,33
58.10894394,1,35014266,1,0,0,1,0,0,1,1,0,33,0,0,43
58.88088608,0,35039676,1,0,0,0,1,1,0,1,0,59,0,1,29
38.19023895,0,33017930,1,1,0,1,0,1,1,1,,44,1,1,82
63.49088287,1,33039666,1,0,0,1,0,1,0,0,0,,0,1,60
76.23932648,1,35902559,0,0,0,0,0,0,1,1,0,68,0,1,79
70.18318939,0,33090149,0,1,1,0,0,0,0,1,0,48,0,1,62
55.40214157,1,33082049,0,0,0,1,0,1,0,0,0,60,0,0,
36.73987579,0,33046522,0,1,1,1,0,0,0,1,0,36,0,1,77
61.5279541,0,23077387,0,1,1,0,1,1,1,1,0,43,0,1,73
47.55515289,1,17021685,0,1,,,,,0,1,1,34,0,1,62
51.83348846,0,35907972,0,0,0,1,1,0,1,1,0,22,0,0,16
47.33845901,1,35010844,,,,,,,1,1,1,81,0,1,52
38.71017838,0,33075174,0,1,0,1,1,0,1,0,0,60,0,1,52
69.1412735,1,35011575,0,0,0,0,0,0,0,1,0,32,0,0,5
33.49316025,1,35914757,0,0,0,1,0,0,0,0,0,1,0,1,
73.7219696,1,33125304,,,,,,,1,1,0,67,0,1,69
41.62413025,0,35923059,0,0,1,0,1,0,0,0,0,26,0,0,20
54.25880814,1,35043345,0,0,0,0,0,0,1,1,0,82,0,1,41
69.69255829,0,23188545,0,1,1,0,0,1,0,0,0,77,0,1,48
85.64995575,1,35008254,1,0,1,0,1,0,1,1,1,55,0,0,54
59.37991714,0,35918623,1,1,0,0,0,1,0,0,0,22,0,1,33
89.87174225,0,33007420,1,1,0,0,0,0,0,0,1,70,0,1,62
53.82990646,1,35009337,0,1,1,0,0,0,1,0,0,37,0,1,58
68.53643799,1,33044953,0,0,1,1,0,1,1,1,0,59,0,0,52
52.13539886,0,35011502,0,0,0,1,,1,1,1,0,42,0,1,60
50.18757629,0,33104352,0,1,1,0,0,0,0,0,1,78,0,0,58
34.95449066,0,35009003,0,0,0,1,0,0,0,1,0,55,0,1,
68.6129303,1,35018296,,,,,,,0,1,0,42,0,0,43
80.45779419,0,23255528,0,1,1,0,1,0,1,1,0,50,0,1,50
71.69102478,0,35018491,0,1,,1,0,1,0,1,1,34,0,1,24
50.25205994,0,53005341,0,1,0,0,0,1,0,1,1,31,0,1,52
67.33656311,0,35019446,0,0,0,0,0,0,0,0,0,74,0,1,92
40.84355164,1,35018302,0,1,0,1,0,0,0,1,0,,0,1,
79.38957214,1,53005015,0,1,1,1,0,0,0,1,0,34,0,0,8
44.09793472,1,35909877,0,0,0,1,0,0,1,1,0,4,0,1,54
64.77437592,0,35043916,0,1,1,1,0,1,1,1,0,67,0,1,37
60.60643005,1,33092214,0,1,1,1,0,0,0,1,0,58,0,1,67
71.77700806,1,35018089,0,0,0,0,0,0,1,1,0,48,0,1,33
56.9220047,1,33156883,0,0,0,1,0,1,0,1,0,29,0,1,48
55.38721466,0,17018390,,,,,,,0,1,0,41,0,1,35
61.86908722,1,23069171,1,0,0,0,0,1,0,1,1,70,0,1,79
40.56507111,0,53006984,1,1,1,1,0,0,0,1,0,5,0,1,52
32.74535751,0,35038775,1,1,1,0,0,0,1,1,0,57,0,0,29
71.4997406,0,23002590,1,1,1,0,1,0,0,0,0,31,0,1,35
65.52656555,1,33104204,1,0,0,1,1,0,1,1,0,70,0,1,56
58.4846077,0,35018168,1,0,0,0,1,1,0,1,0,70,0,1,69
